[2022-5-16 12:12:48] method=DELETE path="/todos/116" request-duration=0.0021ms
[2022-5-16 12:13:7] method=GET path="/refresh" request-duration=0.0014ms
[2022-5-16 12:13:7] method=GET path="/refresh" request-duration=0.0013ms
[2022-5-16 12:13:11] method=GET path="/refresh" request-duration=0.0017ms
[2022-5-16 12:13:11] method=GET path="/refresh" request-duration=0.0022ms
[2022-5-16 12:13:12] method=GET path="/refresh" request-duration=0.0016ms
[2022-5-16 12:13:12] method=GET path="/refresh" request-duration=0.0019ms
[2022-5-16 12:13:22] method=GET path="/todos" request-duration=0.0016ms
[2022-5-16 12:13:25] method=GET path="/todos" request-duration=0.0017ms
[2022-5-16 12:15:18] method=PUT path="/todos" request-duration=0.0017ms
[2022-5-16 12:15:20] method=PUT path="/todos" request-duration=0.0016ms
[2022-5-16 12:15:21] method=PUT path="/todos" request-duration=0.0018ms
[2022-5-16 12:15:23] method=PUT path="/todos" request-duration=0.0015ms
[2022-5-16 12:15:27] method=DELETE path="/notifications/152" request-duration=0.0014ms
[2022-5-16 12:15:30] method=DELETE path="/notifications/146" request-duration=0.0017ms
[2022-5-16 12:15:34] method=PUT path="/todos" request-duration=0.0016ms
[2022-5-16 12:15:35] method=PUT path="/todos" request-duration=0.0015ms
[2022-5-16 12:15:37] method=DELETE path="/todos/115" request-duration=0.0014ms
[2022-5-16 12:15:39] method=DELETE path="/todos/113" request-duration=0.0013ms
[2022-5-16 12:15:42] method=PUT path="/todos/114" request-duration=0.0016ms
[2022-5-16 12:15:44] method=PUT path="/todos/114" request-duration=0.0015ms
[2022-5-16 12:16:18] method=PUT path="/todos" request-duration=0.0017ms
[2022-5-16 12:16:20] method=PUT path="/todos" request-duration=0.0018ms
[2022-5-16 12:16:27] method=PUT path="/todos" request-duration=0.0013ms
[2022-5-16 12:16:30] method=PUT path="/todos" request-duration=0.0023ms
[2022-5-16 12:16:34] method=PUT path="/todos" request-duration=0.0017ms
[2022-5-16 12:16:35] method=PUT path="/todos/114" request-duration=0.002ms
[2022-5-16 12:16:38] method=PUT path="/todos" request-duration=0.0015ms
[2022-5-16 12:16:38] method=PUT path="/todos/118" request-duration=0.0016ms
[2022-5-16 12:16:44] method=PUT path="/todos/118" request-duration=0.0013ms
[2022-5-16 12:17:22] method=GET path="/refresh" request-duration=0.0021ms
[2022-5-16 12:17:22] method=GET path="/refresh" request-duration=0.0027ms
[2022-5-16 12:17:28] method=GET path="/todos" request-duration=0.0015ms
[2022-5-16 12:17:29] method=POST path="/todos" request-duration=0.0016ms
[2022-5-16 12:17:30] method=POST path="/todos" request-duration=0.0014ms
[2022-5-16 12:17:31] method=POST path="/todos" request-duration=0.0011ms
[2022-5-16 12:17:37] method=POST path="/todos" request-duration=0.0017ms
[2022-5-16 12:17:37] method=POST path="/todos" request-duration=0.0013ms
[2022-5-16 12:17:38] method=POST path="/todos" request-duration=0.0039ms
[2022-5-16 12:17:39] method=POST path="/todos" request-duration=0.0017ms
[2022-5-16 12:21:46] method=GET path="/refresh" request-duration=0.0022ms
[2022-5-16 12:21:46] method=GET path="/refresh" request-duration=0.0025ms
[2022-5-16 12:21:55] method=GET path="/refresh" request-duration=0.0046ms
[2022-5-16 12:21:55] method=GET path="/refresh" request-duration=0.0016ms
[2022-5-16 12:22:29] method=GET path="/todos" request-duration=0.0016ms
[2022-5-16 12:22:31] method=POST path="/todos" request-duration=0.0022ms
[2022-5-16 12:23:7] method=GET path="/refresh" request-duration=0.0021ms
[2022-5-16 12:23:7] method=GET path="/refresh" request-duration=0.0017ms
[2022-5-16 12:23:17] method=GET path="/refresh" request-duration=0.0044ms
[2022-5-16 12:23:17] method=GET path="/refresh" request-duration=0.0017ms
